1,620.402000,720
2,519.507000,784
3,474.548000,848
4,456.566000,912
5,505.518000,976
6,509.517000,1040
7,508.517000,1104
8,500.521000,1168
9,500.524000,1232
10,503.520000,1296
11,493.530000,1360
12,499.521000,1424
13,509.514000,1488
14,509.515000,1552
15,496.527000,1616
16,495.530000,1680
17,529.505000,1744
18,522.501000,1808
19,494.530000,1872
20,487.538000,1936
21,455.572000,2000
22,537.491000,2064
23,540.487000,2128
24,556.469000,2192
25,505.519000,2256
26,504.523000,2320
27,525.504000,2384
28,517.508000,2448
29,529.498000,2512
30,501.525000,2576
31,511.517000,2640
32,504.520000,2704
33,461.565000,2768
34,506.519000,2832
35,504.525000,2896
36,508.519000,2960
37,507.516000,3024
38,541.485000,3088
39,513.513000,3152
40,508.520000,3216
41,486.544000,3280
42,452.575000,3344
43,449.578000,3408
44,457.573000,3472
45,478.553000,3536
46,533.494000,3600
47,521.505000,3664
48,510.517000,3728
49,515.515000,3792
50,501.530000,3856
51,460.570000,3920
52,451.580000,3984
53,490.538000,4048
54,510.536000,4112
55,689.344000,4176
56,553.478000,4240
57,516.513000,4304
58,509.524000,4368
59,508.518000,4432
60,484.547000,4496
61,517.516000,4560
62,500.529000,4624
63,485.542000,4688
64,481.552000,4752
65,526.503000,4816
66,504.529000,4880
67,508.526000,4944
68,487.542000,5008
69,561.480000,5072
70,546.486000,5136
71,522.510000,5200
72,513.517000,5264
73,509.521000,5328
74,521.509000,5392
75,524.506000,5456
76,508.525000,5520
77,505.527000,5584
78,507.523000,5648
79,474.560000,5712
80,459.576000,5776
81,453.579000,5840
82,453.581000,5904
83,502.528000,5968
84,470.561000,6032
85,547.489000,6096
86,535.500000,6160
87,524.512000,6224
88,519.520000,6288
89,521.512000,6352
90,516.520000,6416
91,514.518000,6480
92,524.507000,6544
93,522.539000,6608
94,461.571000,6672
95,456.576000,6736
96,451.581000,6800
97,455.581000,6864
98,472.562000,6928
99,452.580000,6992
100,450.582000,7056
101,485.550000,7120
102,634.415000,7184
103,563.478000,7248
104,514.525000,7312
105,479.557000,7376
106,523.511000,7440
107,495.537000,7504
108,525.511000,7568
109,534.504000,7632
110,537.500000,7696
111,517.521000,7760
112,519.520000,7824
113,524.515000,7888
114,523.515000,7952
115,543.492000,8016
116,524.515000,8080
117,522.518000,8144
118,529.512000,8208
119,520.520000,8272
120,512.526000,8336
121,516.523000,8400
122,522.516000,8464
123,515.523000,8528
124,516.524000,8592
125,489.547000,8656
126,527.513000,8720
127,528.513000,8784
128,475.566000,8848
129,463.577000,8912
130,469.570000,8976
131,535.507000,9040
132,528.512000,9104
133,533.509000,9168
134,524.516000,9232
135,527.512000,9296
136,531.511000,9360
137,524.518000,9424
138,517.522000,9488
139,488.553000,9552
140,487.569000,9616
141,473.568000,9680
142,532.509000,9744
143,530.513000,9808
144,523.516000,9872
145,491.551000,9936
146,534.506000,10000
147,530.511000,10064
148,514.530000,10128
149,512.528000,10192
150,492.548000,10256
151,542.499000,10320
152,533.511000,10384
153,476.568000,10448
154,475.563000,10512
155,532.511000,10576
156,538.503000,10640
157,534.511000,10704
158,537.506000,10768
159,536.507000,10832
160,533.508000,10896
161,501.543000,10960
162,473.568000,11024
163,535.507000,11088
164,560.489000,11152
165,553.493000,11216
166,529.513000,11280
167,527.516000,11344
168,538.506000,11408
169,496.545000,11472
170,535.512000,11536
171,536.507000,11600
172,543.502000,11664
173,517.528000,11728
174,539.505000,11792
175,541.506000,11856
176,526.520000,11920
177,530.517000,11984
178,478.568000,12048
179,545.498000,12112
180,529.517000,12176
181,525.518000,12240
182,536.512000,12304
183,536.509000,12368
184,540.507000,12432
185,480.569000,12496
186,476.569000,12560
187,488.560000,12624
188,555.495000,12688
189,533.516000,12752
190,521.528000,12816
191,558.488000,12880
192,534.513000,12944
193,527.520000,13008
194,514.533000,13072
195,528.518000,13136
196,535.511000,13200
197,523.525000,13264
198,523.525000,13328
199,516.533000,13392
200,526.523000,13456
201,500.550000,13520
202,527.521000,13584
203,520.531000,13648
204,521.528000,13712
205,526.523000,13776
206,563.485000,13840
207,528.519000,13904
208,541.506000,13968
209,538.509000,14032
210,526.523000,14096
211,542.506000,14160
212,524.525000,14224
213,537.511000,14288
214,492.560000,14352
215,483.563000,14416
216,491.560000,14480
217,479.572000,14544
218,485.562000,14608
219,532.517000,14672
220,546.503000,14736
221,527.525000,14800
222,529.523000,14864
223,526.524000,14928
224,538.515000,14992
225,540.507000,15056
226,501.553000,15120
227,482.569000,15184
228,475.574000,15248
229,487.566000,15312
230,482.571000,15376
231,477.573000,15440
232,480.570000,15504
233,481.569000,15568
234,495.559000,15632
235,566.490000,15696
236,497.557000,15760
237,540.513000,15824
238,541.509000,15888
